Flight_ID,Date,Time,Departure_Airport,Arrival_Airport,Datetime,Hour,Weekday_numeric,Wind_Speed_knotstomph,Visibility_km_tomile,Temperature_Celsius_toFahrenheit,Season,Turbulence_LeveltoNumerical,Depart_Latitude,Depart_Longitude,Depart_Index,Arrive_Latitude,Arrive_Longitude,Arrive_Index,Distance_mile,TimeOfDay,TimeOfDay_num
77,2024-11-11,16:03:00,DEN,LAX,2024-11-11 16:03:00,16,1,24.166379999999997,9.944064636420137,60.8,3,2,39.858,-104.667,20.0,33.942,-118.408,14.0,860.90020191889,Afternoon,2
86,2024-02-16,10:16:00,MIA,BNA,2024-02-16 10:16:00,10,5,27.618719999999996,10.565568676196396,19.4,0,2,25.793,-80.291,18.0,36.124,-86.678,9.0,807.3984840182619,Morning,1
71,2024-12-22,09:41:00,LAX,IAD,2024-12-22 09:41:00,9,7,57.538999999999994,11.808576755748913,10.399999999999999,0,3,33.942,-118.408,4.0,38.944,-77.456,7.0,2282.9664032071264,Morning,1
105,2024-12-21,23:22:00,BNA,SFO,2024-12-21 23:22:00,23,6,46.0312,12.430080795525171,80.6,0,3,36.124,-86.678,27.0,37.619,-122.375,11.0,1963.9274461003688,Night,4
146,2024-07-01,04:20:00,LAX,DEN,2024-07-01 04:20:00,4,1,43.729639999999996,9.322560596643878,41.0,2,1,33.942,-118.408,4.0,39.858,-104.667,23.0,860.90020191889,Night,4
88,2024-01-05,15:48:00,PDX,AUS,2024-01-05 15:48:00,15,5,6.904679999999999,7.458048477315103,24.8,0,2,45.589,-122.597,19.0,30.194,-97.670,1.0,1713.5716052774892,Afternoon,2
123,2024-11-23,08:31:00,PHL,BNA,2024-11-23 08:31:00,8,6,19.56326,4.9720323182100685,14.0,3,3,39.872,-75.241,6.0,36.124,-86.678,9.0,673.7728108280229,Morning,1
48,2024-04-12,08:33:00,SLC,AUS,2024-04-12 08:33:00,8,5,55.23743999999999,4.9720323182100685,86.0,1,3,40.788,-111.978,24.0,30.194,-97.670,1.0,1085.305675791115,Morning,1
158,2024-11-24,07:50:00,PHL,MCI,2024-11-24 07:50:00,7,7,33.37262,3.107520198881293,71.6,3,1,39.872,-75.241,6.0,39.297,-94.714,5.0,1035.6436968269065,Morning,1
179,2024-10-11,06:07:00,MCO,TPA,2024-10-11 06:07:00,6,5,9.20624,4.35052827843381,64.4,3,2,28.429,-81.316,3.0,27.975,-82.533,8.0,80.47037812938824,Morning,1
95,2024-10-15,10:57:00,DEN,PDX,2024-10-15 10:57:00,10,2,27.618719999999996,6.215040397762586,95.0,3,2,39.858,-104.667,20.0,45.589,-122.597,22.0,989.7052576255193,Morning,1
139,2024-07-01,22:40:00,ATL,DTW,2024-07-01 22:40:00,22,1,56.38822,9.944064636420137,69.8,2,2,33.640,-84.427,0.0,42.212,-83.353,6.0,595.1448708575156,Night,4
100,2024-09-26,03:30:00,DFW,MCI,2024-09-26 03:30:00,3,4,54.086659999999995,12.430080795525171,96.8,3,1,32.896,-97.037,10.0,39.297,-94.714,5.0,460.8447240682225,Night,4
92,2024-08-02,15:43:00,MCO,ATL,2024-08-02 15:43:00,15,5,42.57886,3.107520198881293,57.2,2,1,28.429,-81.316,3.0,33.640,-84.427,20.0,404.3610246789952,Afternoon,2
181,2024-02-03,11:56:00,MSP,ORD,2024-02-03 11:56:00,11,6,25.317159999999998,0.6215040397762586,98.6,0,3,44.880,-93.217,23.0,41.979,-87.904,13.0,333.4200852397453,Morning,1
71,2024-03-21,13:24:00,SAN,MCO,2024-03-21 13:24:00,13,4,27.618719999999996,1.2430080795525171,98.6,1,1,32.733,-117.189,13.0,28.429,-81.316,17.0,2144.268947794722,Afternoon,2
112,2024-01-26,00:51:00,SLC,SAN,2024-01-26 00:51:00,0,5,27.618719999999996,10.565568676196396,102.2,0,3,40.788,-111.978,24.0,32.733,-117.189,28.0,626.5524080078578,Night,4
93,2024-09-25,03:19:00,BOS,ATL,2024-09-25 03:19:00,3,3,47.181979999999996,2.4860161591050343,104.0,3,3,42.364,-71.005,7.0,33.640,-84.427,20.0,945.2538137606012,Night,4
147,2024-03-11,04:33:00,CLT,ATL,2024-03-11 04:33:00,4,1,12.658579999999999,11.187072715972654,55.4,1,1,35.214,-80.943,8.0,33.640,-84.427,20.0,226.37097004138795,Night,4
125,2024-05-13,01:31:00,SLC,ATL,2024-05-13 01:31:00,1,1,37.975739999999995,6.836544437538844,80.6,1,2,40.788,-111.978,24.0,33.640,-84.427,20.0,1586.705814351159,Night,4
105,2024-05-06,07:28:00,AUS,SFO,2024-05-06 07:28:00,7,1,40.2773,4.9720323182100685,104.0,1,1,30.194,-97.670,21.0,37.619,-122.375,11.0,1501.268485927527,Morning,1
42,2024-04-23,10:08:00,MCO,SEA,2024-04-23 10:08:00,10,2,3.4523399999999995,7.458048477315103,77.0,1,3,28.429,-81.316,3.0,47.449,-122.309,0.0,2550.2668585578267,Morning,1
8,2024-04-19,13:27:00,IAD,BNA,2024-04-19 13:27:00,13,5,48.33275999999999,10.565568676196396,10.399999999999999,1,3,38.944,-77.456,11.0,36.124,-86.678,9.0,541.2283193098506,Afternoon,2
193,2024-05-20,06:32:00,BOS,CMH,2024-05-20 06:32:00,6,1,36.82496,5.593536357986327,19.4,1,3,42.364,-71.005,7.0,39.998,-82.892,24.0,638.799324453605,Morning,1
113,2024-11-07,22:05:00,CLT,DTW,2024-11-07 22:05:00,22,4,9.20624,3.7290242386575514,60.8,3,1,35.214,-80.943,8.0,42.212,-83.353,6.0,500.6113055924987,Night,4
65,2024-11-17,10:43:00,IAD,SEA,2024-11-17 10:43:00,10,7,5.7539,8.70105655686762,8.600000000000001,3,1,38.944,-77.456,11.0,47.449,-122.309,0.0,2300.1186052790463,Morning,1
172,2024-10-13,01:20:00,CMH,BNA,2024-10-13 01:20:00,1,7,21.864819999999998,5.593536357986327,1.3999999999999986,3,2,39.998,-82.892,16.0,36.124,-86.678,9.0,337.66410988761254,Night,4
30,2024-04-04,23:28:00,SLC,STL,2024-04-04 23:28:00,23,4,28.769499999999997,4.35052827843381,104.0,1,3,40.788,-111.978,24.0,38.748,-90.360,19.0,1153.7475663063092,Night,4
32,2024-07-01,15:39:00,STL,CLT,2024-07-01 15:39:00,15,1,37.975739999999995,9.322560596643878,42.8,2,1,38.748,-90.360,2.0,35.214,-80.943,27.0,573.8740464987591,Afternoon,2
154,2024-05-02,08:11:00,LAX,JFK,2024-05-02 08:11:00,8,4,52.93588,12.430080795525171,78.8,1,1,33.942,-118.408,4.0,40.640,-73.779,21.0,2469.487039156723,Morning,1
94,2024-12-15,02:11:00,IAH,TPA,2024-12-15 02:11:00,2,7,40.2773,0.6215040397762586,23.0,0,2,29.980,-95.340,1.0,27.975,-82.533,8.0,785.9587167041809,Night,4
71,2024-08-14,06:47:00,PDX,PHX,2024-08-14 06:47:00,6,3,9.20624,10.565568676196396,8.600000000000001,2,1,45.589,-122.597,19.0,33.434,-112.008,25.0,1009.9151631653274,Morning,1
85,2024-12-10,03:49:00,BNA,MIA,2024-12-10 03:49:00,3,2,25.317159999999998,1.2430080795525171,77.0,0,2,36.124,-86.678,27.0,25.793,-80.291,10.0,807.3984840182619,Night,4
49,2024-06-11,17:19:00,PDX,LAS,2024-06-11 17:19:00,17,2,21.864819999999998,6.215040397762586,55.4,2,2,45.589,-122.597,19.0,36.080,-115.152,2.0,762.8410238616907,Evening,3
139,2024-10-15,15:06:00,SAN,MCI,2024-10-15 15:06:00,15,2,27.618719999999996,0.6215040397762586,78.8,3,2,32.733,-117.189,13.0,39.297,-94.714,5.0,1331.1252299873086,Afternoon,2
15,2024-11-05,22:23:00,SFO,DEN,2024-11-05 22:23:00,22,2,48.33275999999999,3.107520198881293,-2.200000000000003,3,1,37.619,-122.375,17.0,39.858,-104.667,23.0,965.1617787430988,Night,4
1,2024-07-16,06:00:00,ATL,PDX,2024-07-16 06:00:00,6,2,47.181979999999996,0.6215040397762586,93.2,2,2,33.640,-84.427,0.0,45.589,-122.597,22.0,2167.969509630783,Morning,1
53,2024-12-24,21:24:00,LAX,MIA,2024-12-24 21:24:00,21,2,56.38822,2.4860161591050343,69.8,0,3,33.942,-118.408,4.0,25.793,-80.291,10.0,2337.9953984438393,Evening,3
27,2024-04-18,10:15:00,ORD,JFK,2024-04-18 10:15:00,10,4,29.920279999999998,11.808576755748913,15.8,1,2,41.979,-87.904,12.0,40.640,-73.779,21.0,738.0472438404548,Morning,1
13,2024-08-12,00:12:00,CLT,IAD,2024-08-12 00:12:00,0,1,18.41248,4.9720323182100685,87.8,2,2,35.214,-80.943,8.0,38.944,-77.456,7.0,321.4460160232091,Night,4
109,2024-10-09,03:45:00,IND,IAD,2024-10-09 03:45:00,3,3,48.33275999999999,7.458048477315103,37.4,3,3,39.717,-86.294,5.0,38.944,-77.456,7.0,475.1545049825157,Night,4
72,2024-07-28,12:06:00,DEN,BOS,2024-07-28 12:06:00,12,7,8.05546,4.35052827843381,19.4,2,3,39.858,-104.667,20.0,42.364,-71.005,15.0,1749.4152222357145,Afternoon,2
162,2024-02-05,16:12:00,ORD,DTW,2024-02-05 16:12:00,16,1,48.33275999999999,6.836544437538844,10.399999999999999,0,3,41.979,-87.904,12.0,42.212,-83.353,6.0,233.8554659321873,Afternoon,2
173,2024-03-05,06:42:00,CMH,IAD,2024-03-05 06:42:00,6,2,35.67418,9.944064636420137,59.0,1,1,39.998,-82.892,16.0,38.944,-77.456,7.0,298.890939637358,Morning,1
47,2024-03-06,09:51:00,ATL,PHL,2024-03-06 09:51:00,9,3,14.960139999999999,3.107520198881293,66.2,1,1,33.640,-84.427,0.0,39.872,-75.241,3.0,665.6710317245144,Morning,1
90,2024-11-18,11:09:00,SFO,MCO,2024-11-18 11:09:00,11,1,21.864819999999998,11.187072715972654,102.2,3,2,37.619,-122.375,17.0,28.429,-81.316,17.0,2441.1148481313817,Morning,1
32,2024-06-16,10:26:00,DEN,SAN,2024-06-16 10:26:00,10,7,33.37262,3.7290242386575514,15.8,2,1,39.858,-104.667,20.0,32.733,-117.189,28.0,852.2300619376362,Morning,1
82,2024-06-24,04:28:00,ATL,MIA,2024-06-24 04:28:00,4,1,35.67418,5.593536357986327,53.6,2,2,33.640,-84.427,0.0,25.793,-80.291,10.0,596.1225918766893,Night,4
50,2024-05-02,22:32:00,SLC,IAD,2024-05-02 22:32:00,22,4,9.20624,1.2430080795525171,98.6,1,1,40.788,-111.978,24.0,38.944,-77.456,7.0,1823.4080057155836,Night,4
124,2024-12-10,23:59:00,BNA,PHL,2024-12-10 23:59:00,23,2,33.37262,8.079552517091361,12.2,0,1,36.124,-86.678,27.0,39.872,-75.241,3.0,673.7728108280229,Night,4
175,2024-11-27,15:35:00,DTW,IAH,2024-11-27 15:35:00,15,3,2.30156,6.836544437538844,91.4,3,2,42.212,-83.353,14.0,29.980,-95.340,18.0,1075.7208127750348,Afternoon,2
37,2024-09-14,04:14:00,IAD,BOS,2024-09-14 04:14:00,4,6,29.920279999999998,6.215040397762586,53.6,3,2,38.944,-77.456,11.0,42.364,-71.005,15.0,412.3419711971265,Night,4
186,2024-01-07,23:52:00,BOS,MCO,2024-01-07 23:52:00,23,7,4.60312,1.2430080795525171,51.8,0,2,42.364,-71.005,7.0,28.429,-81.316,17.0,1122.40732795041,Night,4
158,2024-07-03,12:46:00,LAX,IND,2024-07-03 12:46:00,12,3,24.166379999999997,12.430080795525171,46.4,2,2,33.942,-118.408,4.0,39.717,-86.294,16.0,1810.0322530731764,Afternoon,2
48,2024-08-22,17:54:00,CLT,SEA,2024-08-22 17:54:00,17,4,4.60312,8.079552517091361,78.8,2,3,35.214,-80.943,8.0,47.449,-122.309,0.0,2274.500720589623,Evening,3
123,2024-02-17,02:51:00,DEN,JFK,2024-02-17 02:51:00,2,6,42.57886,9.322560596643878,89.6,0,2,39.858,-104.667,20.0,40.640,-73.779,21.0,1621.396208108811,Night,4
46,2024-07-16,07:23:00,MCO,AUS,2024-07-16 07:23:00,7,2,49.48354,4.35052827843381,68.0,2,2,28.429,-81.316,3.0,30.194,-97.670,1.0,991.9392064856203,Morning,1
51,2024-07-19,10:08:00,DFW,LAS,2024-07-19 10:08:00,10,5,48.33275999999999,10.565568676196396,35.6,2,2,32.896,-97.037,10.0,36.080,-115.152,2.0,1053.182576603648,Morning,1
130,2024-12-22,00:04:00,TPA,CLT,2024-12-22 00:04:00,0,7,40.2773,8.70105655686762,96.8,0,1,27.975,-82.533,25.0,35.214,-80.943,27.0,508.8256946036583,Night,4
171,2024-12-22,21:03:00,STL,MCI,2024-12-22 21:03:00,21,7,42.57886,2.4860161591050343,48.2,0,2,38.748,-90.360,2.0,39.297,-94.714,5.0,236.75247366952274,Evening,3
36,2024-06-05,05:23:00,BOS,AUS,2024-06-05 05:23:00,5,3,34.523399999999995,5.593536357986327,84.2,2,2,42.364,-71.005,7.0,30.194,-97.670,1.0,1696.203117958188,Morning,1
172,2024-03-22,08:12:00,DEN,BOS,2024-03-22 08:12:00,8,5,23.0156,5.593536357986327,78.8,1,2,39.858,-104.667,20.0,42.364,-71.005,15.0,1749.4152222357145,Morning,1
101,2024-03-18,02:41:00,IAD,MCO,2024-03-18 02:41:00,2,1,4.60312,9.944064636420137,44.6,1,1,38.944,-77.456,11.0,28.429,-81.316,17.0,759.4453489037128,Night,4
6,2024-07-10,13:45:00,CLT,IND,2024-07-10 13:45:00,13,3,44.880419999999994,3.7290242386575514,32.0,2,1,35.214,-80.943,8.0,39.717,-86.294,16.0,427.5197311978932,Afternoon,2
142,2024-06-15,10:19:00,ORD,MCO,2024-06-15 10:19:00,10,6,46.0312,8.70105655686762,19.4,2,1,41.979,-87.904,12.0,28.429,-81.316,17.0,1006.5746615727384,Morning,1
74,2024-03-09,13:51:00,DEN,BNA,2024-03-09 13:51:00,13,6,0.0,0.6215040397762586,62.6,1,3,39.858,-104.667,20.0,36.124,-86.678,9.0,1011.0132442885592,Afternoon,2
152,2024-05-26,11:24:00,IND,PDX,2024-05-26 11:24:00,11,7,49.48354,1.8645121193287757,10.399999999999999,1,1,39.717,-86.294,5.0,45.589,-122.597,22.0,1871.9642034840497,Morning,1
175,2024-11-07,07:17:00,MCO,ATL,2024-11-07 07:17:00,7,4,6.904679999999999,2.4860161591050343,-4.0,3,2,28.429,-81.316,3.0,33.640,-84.427,20.0,404.3610246789952,Morning,1
93,2024-12-27,22:45:00,AUS,MIA,2024-12-27 22:45:00,22,5,19.56326,1.8645121193287757,8.600000000000001,0,3,30.194,-97.670,21.0,25.793,-80.291,10.0,1101.7068445209356,Night,4
161,2024-07-10,05:50:00,STL,PHX,2024-07-10 05:50:00,5,3,25.317159999999998,5.593536357986327,-4.0,2,1,38.748,-90.360,2.0,33.434,-112.008,25.0,1259.738076047017,Morning,1
182,2024-01-08,22:05:00,SAN,ORD,2024-01-08 22:05:00,22,1,26.46794,3.7290242386575514,35.6,0,2,32.733,-117.189,13.0,41.979,-87.904,13.0,1720.0333400616692,Night,4
181,2024-08-14,18:51:00,LAS,TPA,2024-08-14 18:51:00,18,3,27.618719999999996,12.430080795525171,37.4,2,2,36.080,-115.152,15.0,27.975,-82.533,8.0,1980.6374196580673,Evening,3
29,2024-11-20,02:18:00,BNA,IAD,2024-11-20 02:18:00,2,3,16.11092,3.107520198881293,86.0,3,1,36.124,-86.678,27.0,38.944,-77.456,7.0,541.2283193098506,Night,4
85,2024-01-13,09:21:00,AUS,BOS,2024-01-13 09:21:00,9,6,55.23743999999999,9.944064636420137,93.2,0,3,30.194,-97.670,21.0,42.364,-71.005,15.0,1696.203117958188,Morning,1
106,2024-10-08,13:16:00,CLT,MCI,2024-10-08 13:16:00,13,2,16.11092,8.079552517091361,53.6,3,2,35.214,-80.943,8.0,39.297,-94.714,5.0,807.1344179779468,Afternoon,2
51,2024-12-07,12:01:00,MCO,DEN,2024-12-07 12:01:00,12,6,26.46794,11.187072715972654,80.6,0,1,28.429,-81.316,3.0,39.858,-104.667,23.0,1544.24344598046,Afternoon,2
191,2024-09-24,09:20:00,SFO,LAX,2024-09-24 09:20:00,9,2,34.523399999999995,3.7290242386575514,14.0,3,2,37.619,-122.375,17.0,33.942,-118.408,14.0,337.5523533595193,Morning,1
85,2024-08-25,12:06:00,PDX,ORD,2024-08-25 12:06:00,12,7,24.166379999999997,11.187072715972654,6.800000000000001,2,2,45.589,-122.597,19.0,41.979,-87.904,13.0,1734.6530405971682,Afternoon,2
20,2024-02-22,12:43:00,PHL,TPA,2024-02-22 12:43:00,12,4,56.38822,4.35052827843381,75.2,0,2,39.872,-75.241,6.0,27.975,-82.533,8.0,921.3751247925687,Afternoon,2
23,2024-11-28,14:07:00,IAD,MIA,2024-11-28 14:07:00,14,4,28.769499999999997,6.215040397762586,77.0,3,3,38.944,-77.456,11.0,25.793,-80.291,10.0,923.4509009582661,Afternoon,2
9,2024-11-11,17:44:00,CMH,DFW,2024-11-11 17:44:00,17,1,4.60312,11.187072715972654,15.8,3,3,39.998,-82.892,16.0,32.896,-97.037,26.0,925.0211593810188,Evening,3
152,2024-03-28,18:00:00,SEA,BOS,2024-03-28 18:00:00,18,4,55.23743999999999,12.430080795525171,12.2,1,3,47.449,-122.309,22.0,42.364,-71.005,15.0,2488.9541024091927,Evening,3
5,2024-04-10,18:05:00,MCO,CLT,2024-04-10 18:05:00,18,3,13.809359999999998,0.6215040397762586,80.6,1,3,28.429,-81.316,3.0,35.214,-80.943,27.0,469.31331565461613,Evening,3
63,2024-03-21,19:43:00,MIA,CMH,2024-03-21 19:43:00,19,4,31.07106,6.215040397762586,69.8,1,3,25.793,-80.291,18.0,39.998,-82.892,24.0,992.8804403650377,Evening,3
173,2024-01-02,08:17:00,LAX,ATL,2024-01-02 08:17:00,8,2,46.0312,3.7290242386575514,12.2,0,2,33.942,-118.408,4.0,33.640,-84.427,20.0,1942.3165288568882,Morning,1
52,2024-01-15,21:36:00,PHL,LAX,2024-01-15 21:36:00,21,1,37.975739999999995,9.944064636420137,19.4,0,3,39.872,-75.241,6.0,33.942,-118.408,14.0,2396.2478075371732,Evening,3
8,2024-01-08,09:48:00,MSP,PDX,2024-01-08 09:48:00,9,1,28.769499999999997,12.430080795525171,68.0,0,2,44.880,-93.217,23.0,45.589,-122.597,22.0,1422.3504297175234,Morning,1
103,2024-04-16,09:24:00,SAN,SEA,2024-04-16 09:24:00,9,2,35.67418,2.4860161591050343,51.8,1,3,32.733,-117.189,13.0,47.449,-122.309,0.0,1051.579235958103,Morning,1
61,2024-11-04,05:52:00,STL,AUS,2024-11-04 05:52:00,5,1,57.538999999999994,9.944064636420137,33.8,3,3,38.748,-90.360,2.0,30.194,-97.670,1.0,722.3893523421631,Morning,1
112,2024-01-16,10:11:00,CLT,STL,2024-01-16 10:11:00,10,2,3.4523399999999995,8.70105655686762,44.6,0,2,35.214,-80.943,8.0,38.748,-90.360,19.0,573.8740464987591,Morning,1
110,2024-03-11,03:02:00,PDX,DEN,2024-03-11 03:02:00,3,1,42.57886,11.808576755748913,6.800000000000001,1,3,45.589,-122.597,19.0,39.858,-104.667,23.0,989.7052576255193,Night,4
122,2024-12-09,12:47:00,LAX,BNA,2024-12-09 12:47:00,12,1,6.904679999999999,6.836544437538844,62.6,0,3,33.942,-118.408,4.0,36.124,-86.678,9.0,1793.5179989971846,Afternoon,2
150,2024-11-04,20:35:00,IAH,MCO,2024-11-04 20:35:00,20,1,24.166379999999997,11.808576755748913,33.8,3,3,29.980,-95.340,1.0,28.429,-81.316,17.0,852.0144423922616,Evening,3
152,2024-09-08,13:43:00,SAN,ORD,2024-09-08 13:43:00,13,7,26.46794,8.70105655686762,46.4,3,3,32.733,-117.189,13.0,41.979,-87.904,13.0,1720.0333400616692,Afternoon,2
147,2024-06-07,22:46:00,IAD,PHL,2024-06-07 22:46:00,22,5,49.48354,11.187072715972654,-0.3999999999999986,2,1,38.944,-77.456,11.0,39.872,-75.241,3.0,134.5076312432302,Night,4
50,2024-12-03,03:49:00,JFK,MSP,2024-12-03 03:49:00,3,2,41.428079999999994,6.836544437538844,-4.0,0,1,40.640,-73.779,26.0,44.880,-93.217,4.0,1025.8002047197897,Night,4
100,2024-03-25,14:49:00,AUS,PHL,2024-03-25 14:49:00,14,1,54.086659999999995,12.430080795525171,84.2,1,1,30.194,-97.670,21.0,39.872,-75.241,3.0,1428.6404287764199,Afternoon,2
4,2024-03-08,11:43:00,MSP,JFK,2024-03-08 11:43:00,11,5,6.904679999999999,1.8645121193287757,93.2,1,2,44.880,-93.217,23.0,40.640,-73.779,21.0,1025.8002047197897,Morning,1
198,2024-11-05,21:57:00,AUS,SFO,2024-11-05 21:57:00,21,2,18.41248,6.836544437538844,93.2,3,2,30.194,-97.670,21.0,37.619,-122.375,11.0,1501.268485927527,Evening,3
139,2024-04-03,22:54:00,PHX,IND,2024-04-03 22:54:00,22,3,34.523399999999995,3.7290242386575514,24.8,1,2,33.434,-112.008,9.0,39.717,-86.294,16.0,1485.4470350691374,Night,4
163,2024-06-07,04:48:00,SEA,STL,2024-06-07 04:48:00,4,5,37.975739999999995,6.215040397762586,26.6,2,2,47.449,-122.309,22.0,38.748,-90.360,19.0,1705.7626610271386,Night,4
76,2024-07-18,19:06:00,MIA,MCI,2024-07-18 19:06:00,19,4,12.658579999999999,4.9720323182100685,53.6,2,2,25.793,-80.291,18.0,39.297,-94.714,5.0,1252.1587640952182,Evening,3
19,2024-04-05,08:21:00,MCO,MIA,2024-04-05 08:21:00,8,5,1.15078,4.9720323182100685,12.2,1,1,28.429,-81.316,3.0,25.793,-80.291,10.0,192.72996688475644,Morning,1
117,2024-03-12,05:11:00,PHX,SLC,2024-03-12 05:11:00,5,2,40.2773,3.7290242386575514,28.4,1,1,33.434,-112.008,9.0,40.788,-111.978,12.0,508.1206491633732,Morning,1
58,2024-01-09,20:13:00,DFW,TPA,2024-01-09 20:13:00,20,2,36.82496,1.8645121193287757,24.8,0,2,32.896,-97.037,10.0,27.975,-82.533,8.0,927.4806166421963,Evening,3
43,2024-01-08,14:59:00,CMH,PDX,2024-01-08 14:59:00,14,1,40.2773,1.8645121193287757,17.6,0,1,39.998,-82.892,16.0,45.589,-122.597,22.0,2028.336098581867,Afternoon,2
115,2024-07-07,09:12:00,MIA,MCO,2024-07-07 09:12:00,9,7,37.975739999999995,1.2430080795525171,14.0,2,3,25.793,-80.291,18.0,28.429,-81.316,17.0,192.72996688475644,Morning,1
189,2024-01-01,10:46:00,STL,SFO,2024-01-01 10:46:00,10,1,4.60312,1.8645121193287757,35.6,0,2,38.748,-90.360,2.0,37.619,-122.375,11.0,1731.6237663937295,Morning,1
167,2024-03-17,00:30:00,PHX,IAH,2024-03-17 00:30:00,0,7,24.166379999999997,1.8645121193287757,19.4,1,1,33.434,-112.008,9.0,29.980,-95.340,18.0,1007.175201431479,Night,4
93,2024-07-05,04:20:00,ORD,AUS,2024-07-05 04:20:00,4,5,19.56326,7.458048477315103,-4.0,2,3,41.979,-87.904,12.0,30.194,-97.670,1.0,978.4790090523106,Night,4
27,2024-02-08,11:42:00,SLC,LAX,2024-02-08 11:42:00,11,4,49.48354,3.7290242386575514,41.0,0,1,40.788,-111.978,24.0,33.942,-118.408,14.0,589.8913012846623,Morning,1
49,2024-09-03,21:42:00,BOS,BNA,2024-09-03 21:42:00,21,2,20.714039999999997,6.836544437538844,57.2,3,1,42.364,-71.005,7.0,36.124,-86.678,9.0,940.9601181294987,Evening,3
133,2024-04-11,18:45:00,PHX,CMH,2024-04-11 18:45:00,18,4,50.634319999999995,6.215040397762586,86.0,1,1,33.434,-112.008,9.0,39.998,-82.892,24.0,1666.8491685557196,Evening,3
126,2024-03-23,01:48:00,CMH,DTW,2024-03-23 01:48:00,1,6,24.166379999999997,6.215040397762586,39.2,1,1,39.998,-82.892,16.0,42.212,-83.353,6.0,154.8449333537527,Night,4
92,2024-10-12,18:54:00,ATL,MSP,2024-10-12 18:54:00,18,6,10.357019999999999,12.430080795525171,8.600000000000001,3,3,33.640,-84.427,0.0,44.880,-93.217,4.0,906.6205077376682,Evening,3
53,2024-07-09,11:52:00,SLC,BOS,2024-07-09 11:52:00,11,2,13.809359999999998,1.8645121193287757,19.4,2,2,40.788,-111.978,24.0,42.364,-71.005,15.0,2100.0031942336104,Morning,1
45,2024-09-27,15:42:00,SLC,PDX,2024-09-27 15:42:00,15,5,13.809359999999998,1.8645121193287757,23.0,3,1,40.788,-111.978,24.0,45.589,-122.597,22.0,628.6639821182278,Afternoon,2
61,2024-06-27,10:42:00,DFW,SEA,2024-06-27 10:42:00,10,4,42.57886,11.808576755748913,-2.200000000000003,2,2,32.896,-97.037,10.0,47.449,-122.309,0.0,1658.0121818622547,Morning,1
107,2024-07-05,03:04:00,LAS,LAX,2024-07-05 03:04:00,3,5,12.658579999999999,6.215040397762586,35.6,2,3,36.080,-115.152,15.0,33.942,-118.408,14.0,236.13808556897996,Night,4
142,2024-08-09,10:39:00,DEN,STL,2024-08-09 10:39:00,10,5,4.60312,4.9720323182100685,73.4,2,1,39.858,-104.667,20.0,38.748,-90.360,19.0,767.9341063242671,Morning,1
116,2024-09-23,22:41:00,IAH,SFO,2024-09-23 22:41:00,22,1,3.4523399999999995,8.70105655686762,62.6,3,2,29.980,-95.340,1.0,37.619,-122.375,11.0,1632.6850726071812,Night,4
95,2024-05-07,10:01:00,ORD,PDX,2024-05-07 10:01:00,10,2,57.538999999999994,3.7290242386575514,42.8,1,1,41.979,-87.904,12.0,45.589,-122.597,22.0,1734.6530405971682,Morning,1
169,2024-02-11,18:41:00,MCI,ATL,2024-02-11 18:41:00,18,7,3.4523399999999995,9.944064636420137,57.2,0,3,39.297,-94.714,28.0,33.640,-84.427,20.0,691.7223274593437,Evening,3
50,2024-05-12,17:08:00,SFO,IND,2024-05-12 17:08:00,17,7,31.07106,3.7290242386575514,-0.3999999999999986,1,3,37.619,-122.375,17.0,39.717,-86.294,16.0,1938.7381292471048,Evening,3
25,2024-03-07,03:37:00,LAS,BNA,2024-03-07 03:37:00,3,4,13.809359999999998,8.079552517091361,82.4,1,2,36.080,-115.152,15.0,36.124,-86.678,9.0,1583.8240714405406,Night,4
125,2024-05-12,02:55:00,PHL,IAD,2024-05-12 02:55:00,2,7,16.11092,6.215040397762586,15.8,1,1,39.872,-75.241,6.0,38.944,-77.456,7.0,134.5076312432302,Night,4
67,2024-02-07,08:30:00,MCI,STL,2024-02-07 08:30:00,8,3,13.809359999999998,6.215040397762586,24.8,0,1,39.297,-94.714,28.0,38.748,-90.360,19.0,236.75247366952274,Morning,1
157,2024-02-17,15:49:00,PDX,LAX,2024-02-17 15:49:00,15,6,47.181979999999996,3.7290242386575514,48.2,0,1,45.589,-122.597,19.0,33.942,-118.408,14.0,834.6059434700805,Afternoon,2
3,2024-08-09,11:37:00,DEN,SAN,2024-08-09 11:37:00,11,5,49.48354,8.079552517091361,98.6,2,2,39.858,-104.667,20.0,32.733,-117.189,28.0,852.2300619376362,Morning,1
73,2024-07-08,17:40:00,BOS,MCI,2024-07-08 17:40:00,17,1,14.960139999999999,1.8645121193287757,17.6,2,2,42.364,-71.005,7.0,39.297,-94.714,5.0,1253.2534699210842,Evening,3
169,2024-09-14,22:19:00,LAS,TPA,2024-09-14 22:19:00,22,6,32.22184,3.7290242386575514,98.6,3,2,36.080,-115.152,15.0,27.975,-82.533,8.0,1980.6374196580673,Night,4
200,2024-10-14,14:45:00,MIA,SLC,2024-10-14 14:45:00,14,1,24.166379999999997,11.808576755748913,71.6,3,2,25.793,-80.291,18.0,40.788,-111.978,12.0,2086.226425286811,Afternoon,2
7,2024-02-21,04:39:00,DTW,ATL,2024-02-21 04:39:00,4,3,9.20624,9.322560596643878,10.399999999999999,0,3,42.212,-83.353,14.0,33.640,-84.427,20.0,595.1448708575156,Night,4
